movie_id,director,producer,actor_1,actor_2,actor_3
414,Joel Schumacher,Tim Burton,Val Kilmer,Tommy Lee Jones,Jim Carrey
563,Paul Verhoeven,Edward Neumeier,Casper Van Dien,Dina Meyer,Denise Richards
83542,Tom Tykwer,Tom Tykwer,Tom Hanks,Halle Berry,Jim Broadbent
41216,Zack Snyder,Zareh Nalbandian,Emily Barclay,Abbie Cornish,Essie Davis
314,Pitof,Denise Di Novi,Halle Berry,Benjamin Bratt,Sharon Stone
184315,Brett Ratner,Beau Flynn,Dwayne Johnson,Ian McShane,John Hurt
9016,Ron Clements,Ron Clements,Joseph Gordon-Levitt,Brian Murray,David Hyde Pierce
18162,Brad Silberling,Jimmy Miller,Will Ferrell,Anna Friel,Danny McBride
138103,Patrick Hughes,Kevin King Templeton,Sylvester Stallone,Jason Statham,Harrison Ford
257088,Ericson Core,David Valdes,Edgar Ramírez,Luke Bracey,Teresa Palmer
10214,Lawrence Guterman,Erica Huggins,Jamie Kennedy,Alan Cumming,Traylor Howard
205775,Ron Howard,Brian Grazer,Chris Hemsworth,Benjamin Walker,Cillian Murphy
11692,Ron Underwood,Martin Bregman,Eddie Murphy,Randy Quaid,Rosario Dawson
22972,Paul Greengrass,Lloyd Levin,Matt Damon,Greg Kinnear,Brendan Gleeson
227973,Steve Martino,Paul Feig,Noah Schnapp,Bill Melendez,Venus Schultheis
29193,David Mamet,Jean Doumanian,Steve Martin,Campbell Scott,Ben Gazzara
1734,Stephen Sommers,Sean Daniel,Brendan Fraser,Rachel Weisz,John Hannah
3131,Martin Scorsese,Gerry Robert Byrne,Leonardo DiCaprio,Daniel Day-Lewis,Cameron Diaz
76758,Zhang Yimou,Zhang Weiping,Christian Bale,Ni Ni,Tong Dawei
9408,Ash Brannon,Christopher Jenkins,Shia LaBeouf,Jeff Bridges,Zooey Deschanel
9890,Frank Oz,Scott Rudin,Nicole Kidman,Matthew Broderick,Bette Midler
855,Ridley Scott,Ridley Scott,Josh Hartnett,Ewan McGregor,Jason Isaacs
77953,Jay Roach,Jay Roach,Will Ferrell,Zach Galifianakis,Dylan McDermott
18,Luc Besson,Patrice Ledoux,Bruce Willis,Gary Oldman,Ian Holm
37786,Michael Patrick King,Sarah Jessica Parker,Sarah Jessica Parker,Kristin Davis,Cynthia Nixon
10501,Don Michael Paul,Brooke Breton,Kenneth Branagh,Kevin Kline,Rosie Perez
57800,Steve Martino,NA,John Leguizamo,Ray Romano,Chris Wedge
150689,Kenneth Branagh,Simon Kinberg,Lily James,Cate Blanchett,Richard Madden
7980,Peter Jackson,Peter Jackson,Rachel Weisz,Mark Wahlberg,Susan Sarandon
12,Andrew Stanton,Graham Walters,Albert Brooks,Ellen DeGeneres,Alexander Gould
122,Peter Jackson,Peter Jackson,Elijah Wood,Ian McKellen,Viggo Mortensen
121,Peter Jackson,Peter Jackson,Elijah Wood,Ian McKellen,Viggo Mortensen
68737,Sergei Bodrov,Lionel Wigram,Jeff Bridges,Julianne Moore,Ben Barnes
1995,Simon West,Colin Wilson,Angelina Jolie,Jon Voight,Iain Glen
157353,Wally Pfister,Broderick Johnson,Johnny Depp,Paul Bettany,Rebecca Hall
331,Joe Johnston,Kathleen Kennedy,Sam Neill,William H. Macy,Téa Leoni
61791,Rupert Wyatt,Rick Jaffa,James Franco,Freida Pinto,John Lithgow
8204,Mark Waters,Larry J. Franco,Freddie Highmore,Mary-Louise Parker,Nick Nolte
47964,John Moore,Wyck Godfrey,Bruce Willis,Jai Courtney,Sebastian Koch
10733,John Lee Hancock,Mark Johnson,Dennis Quaid,Billy Bob Thornton,Jason Patric
9806,Brad Bird,John Walker,Craig T. Nelson,Holly Hunter,Samuel L. Jackson
1408,Renny Harlin,Joel B. Michaels,Geena Davis,Matthew Modine,Frank Langella
32657,Chris Columbus,Karen Rosenfelt,Logan Lerman,Brandon T. Jackson,Alexandra Daddario
607,Barry Sonnenfeld,Walter F. Parkes,Tommy Lee Jones,Will Smith,Linda Fiorentino
863,John Lasseter,Karen Robert Jackson,Tom Hanks,Tim Allen,Joan Cusack
44048,Tony Scott,Tony Scott,Denzel Washington,Chris Pine,Rosario Dawson
5175,Brett Ratner,NA,Chris Tucker,Jackie Chan,Zhang Ziyi
2655,Robert Zemeckis,Robert Zemeckis,Harrison Ford,Michelle Pfeiffer,Diana Scarwid
22794,Phil Lord,Chris Juen,Bill Hader,Anna Faris,James Caan
8355,Carlos Saldanha,John C. Donkin,Ray Romano,John Leguizamo,Denis Leary
116745,Ben Stiller,Ben Stiller,Ben Stiller,Kristen Wiig,Patton Oswalt
4327,McG,Nancy Juvonen,Cameron Diaz,Lucy Liu,Drew Barrymore
1422,Martin Scorsese,Brad Pitt,Leonardo DiCaprio,Matt Damon,Jack Nicholson
10674,Tony Bancroft,Pam Coats,Eddie Murphy,Jackie Chan,Ming-Na Wen
7446,Ben Stiller,Eric McLeod,Ben Stiller,Jack Black,Robert Downey Jr.
65754,David Fincher,Scott Rudin,Daniel Craig,Rooney Mara,Christopher Plummer
1572,John McTiernan,John McTiernan,Bruce Willis,Jeremy Irons,Samuel L. Jackson
10528,Guy Ritchie,Joel Silver,Robert Downey Jr.,Jude Law,Rachel McAdams
271969,Timur Bekmambetov,Duncan Henderson,Jack Huston,Toby Kebbell,Rodrigo Santoro
10865,Gary Trousdale,Don Hahn,Michael J. Fox,Corey Burton,Claudia Christian
258509,Walt Becker,"Ross Bagdasarian, Jr.",Jason Lee,Justin Long,Bella Thorne
2253,Bryan Singer,Bryan Singer,Tom Cruise,Carice van Houten,Kenneth Branagh
10661,Dennis Dugan,Adam Sandler,Adam Sandler,John Turturro,Emmanuelle Chriqui
257344,Chris Columbus,Chris Columbus,Adam Sandler,Michelle Monaghan,Peter Dinklage
644,Steven Spielberg,Steven Spielberg,Haley Joel Osment,Frances O'Connor,Sam Robards
10756,Rob Minkoff,Don Hahn,Eddie Murphy,Terence Stamp,Nathaniel Parker
686,Robert Zemeckis,Robert Zemeckis,Jodie Foster,Matthew McConaughey,James Woods
9383,Paul Verhoeven,Douglas Wick,Kevin Bacon,Elisabeth Shue,Josh Brolin
179,Sydney Pollack,Tim Bevan,Nicole Kidman,Sean Penn,Catherine Keener
76285,Thor Freudenthal,Karen Rosenfelt,Logan Lerman,Alexandra Daddario,Douglas Smith
1996,Jan de Bont,Lawrence Gordon,Angelina Jolie,Gerard Butler,Noah Taylor
291805,Jon M. Chu,Bobby Cohen,Jesse Eisenberg,Woody Harrelson,Mark Ruffalo
10003,Phillip Noyce,Mace Neufeld,Val Kilmer,Elisabeth Shue,Rade Serbedzija
1535,Tony Scott,Douglas Wick,Robert Redford,Brad Pitt,Catherine McCormack
2067,Brian De Palma,Tom Jacobson,Gary Sinise,Tim Robbins,Don Cheadle
46195,Carlos Saldanha,John C. Donkin,Jesse Eisenberg,Anne Hathaway,Leslie Mann
2277,Chris Columbus,NA,Robin Williams,Sam Neill,Embeth Davidtz
10357,Mick Jackson,Neal H. Moritz,Tommy Lee Jones,Anne Heche,Gaby Hoffmann
4477,Alan J. Pakula,Lawrence Gordon,Harrison Ford,Brad Pitt,Margaret Colin
8665,Kathryn Bigelow,Edward S. Feldman,Harrison Ford,Liam Neeson,Peter Sarsgaard
9387,John Milius,Raffaella De Laurentiis,Arnold Schwarzenegger,James Earl Jones,Max von Sydow
921,Ron Howard,Brian Grazer,Russell Crowe,Renée Zellweger,Paul Giamatti
49852,Andrei Konchalovsky,NA,Elle Fanning,Nathan Lane,John Turturro
4464,Gary Ross,Frank Marshall,Jeff Bridges,David McCullough,Chris Cooper
664,Jan de Bont,Kathleen Kennedy,Helen Hunt,Bill Paxton,Cary Elwes
8358,Robert Zemeckis,Robert Zemeckis,Tom Hanks,Helen Hunt,Chris Noth
9836,George Miller,Doug Mitchell,Elijah Wood,Robin Williams,Brittany Murphy
2502,Paul Greengrass,Frank Marshall,Matt Damon,Franka Potente,Brian Cox
9772,Wolfgang Petersen,Wolfgang Petersen,Harrison Ford,Gary Oldman,Glenn Close
161,Steven Soderbergh,Jerry Weintraub,George Clooney,Brad Pitt,Matt Damon
52451,Paul W.S. Anderson,Paul W.S. Anderson,Milla Jovovich,Orlando Bloom,Logan Lerman
76492,Genndy Tartakovsky,Michelle Murdocca,Adam Sandler,Steve Buscemi,David Spade
4523,Kevin Lima,Barry Sonnenfeld,Amy Adams,Patrick Dempsey,James Marsden
59961,Daniel Espinosa,Scott Stuber,Denzel Washington,Ryan Reynolds,Vera Farmiga
10481,Kevin Lima,Edward S. Feldman,Glenn Close,Ioan Gruffudd,Alice Evans
59108,Brett Ratner,Brian Grazer,Ben Stiller,Eddie Murphy,Casey Affleck
1581,Nancy Meyers,Nancy Meyers,Cameron Diaz,Kate Winslet,Jude Law
9798,Tony Scott,Jerry Bruckheimer,Will Smith,Gene Hackman,Jon Voight
22897,Nancy Meyers,Scott Rudin,Meryl Streep,Alec Baldwin,Steve Martin
298,Steven Soderbergh,Jerry Weintraub,George Clooney,Brad Pitt,Matt Damon
7484,Jill Culton,NA,Martin Lawrence,Ashton Kutcher,Gary Sinise
157350,Neil Burger,Douglas Wick,Shailene Woodley,Theo James,Kate Winslet
853,Jean-Jacques Annaud,Jean-Jacques Annaud,Jude Law,Rachel Weisz,Ed Harris
10159,Peter Berg,Marc Abraham,Dwayne Johnson,Seann William Scott,Rosario Dawson
9593,John McTiernan,John McTiernan,Arnold Schwarzenegger,F. Murray Abraham,Art Carney
1904,Rob Marshall,Steven Spielberg,Zhang Ziyi,Gong Li,Youki Kudoh
9615,Justin Lin,Neal H. Moritz,Lucas Black,Nathalie Kelley,Sung Kang
51052,Barry Cook,Peter Lord,James McAvoy,Hugh Laurie,Bill Nighy
297,Martin Brest,Martin Brest,Brad Pitt,Anthony Hopkins,Claire Forlani
9884,Andrew Davis,Steven Reuther,Arnold Schwarzenegger,Francesca Neri,Elias Koteas
16858,Bob Fosse,NA,Roy Scheider,Jessica Lange,Leland Palmer
62764,Tarsem Singh,Brett Ratner,Julia Roberts,Lily Collins,Armie Hammer
22538,Edgar Wright,Marc Platt,Michael Cera,Mary Elizabeth Winstead,Kieran Culkin
9341,Jon Amiel,Cooper Layne,Aaron Eckhart,Hilary Swank,Delroy Lindo
12107,Peter Segal,Brian Grazer,Eddie Murphy,Janet Jackson,Larry Miller
9637,Raja Gosnell,Charles Roven,Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard
49049,Pete Travis,NA,Karl Urban,Olivia Thirlby,Lena Headey
9339,Frank Coraci,Steve Koren,Adam Sandler,Kate Beckinsale,Christopher Walken
16281,George A. Romero,Richard P. Rubinstein,Hal Holbrook,Adrienne Barbeau,Fritz Weaver
39691,Brad Peyton,Andrew Lazar,James Marsden,Nick Nolte,Christina Applegate
8247,Doug Liman,Arnon Milchan,Hayden Christensen,Jamie Bell,Samuel L. Jackson
11253,Guillermo del Toro,Lawrence Gordon,Ron Perlman,Selma Blair,Jeffrey Tambor
1949,David Fincher,Ceán Chaffin,Jake Gyllenhaal,Robert Downey Jr.,Mark Ruffalo
8452,Roger Spottiswoode,Arnold Schwarzenegger,Arnold Schwarzenegger,Michael Rapaport,Tony Goldwyn
310,Tom Shadyac,Jim Carrey,Jim Carrey,Jennifer Aniston,Philip Baker Hall
27578,Sylvester Stallone,Kevin King Templeton,Sylvester Stallone,Jason Statham,Dolph Lundgren
954,Brian De Palma,Tom Cruise,Tom Cruise,Jon Voight,Emmanuelle Béart
70160,Gary Ross,Jon Kilik,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth
45243,Todd Phillips,Steve Bing,Bradley Cooper,Ed Helms,Zach Galifianakis
364,Tim Burton,Tim Burton,Michael Keaton,Danny DeVito,Michelle Pfeiffer
7518,Karey Kirkpatrick,NA,Bruce Willis,Garry Shandling,Steve Carell
11544,Chris Sanders,Clark Spencer,Chris Sanders,Daveigh Chase,Tia Carrere
9986,Gary Winick,Jordan Kerner,Julia Roberts,Steve Buscemi,John Cleese
8656,Mimi Leder,Richard D. Zanuck,Robert Duvall,Téa Leoni,Elijah Wood
146216,Dean Parisot,Lorenzo di Bonaventura,Bruce Willis,Catherine Zeta-Jones,Anthony Hopkins
9291,Peter Segal,Jack Giarraputo,Adam Sandler,Chris Rock,Burt Reynolds
55301,Mike Mitchell,NA,Jason Lee,David Cross,Jenny Slate
109418,Dennis Dugan,Adam Sandler,Adam Sandler,Kevin James,Chris Rock
11665,Peter Segal,Charles Roven,Steve Carell,Anne Hathaway,Dwayne Johnson
6964,Nancy Meyers,Nancy Meyers,Jack Nicholson,Diane Keaton,Keanu Reeves
11324,Martin Scorsese,Martin Scorsese,Leonardo DiCaprio,Mark Ruffalo,Ben Kingsley
12193,Seth Gordon,Reese Witherspoon,Vince Vaughn,Reese Witherspoon,Robert Duvall
9928,Chris Wedge,John C. Donkin,Robin Williams,Ewan McGregor,Halle Berry
754,John Woo,Barrie M. Osborne,John Travolta,Nicolas Cage,Joan Allen
10202,Adam Shankman,NA,Adam Sandler,Keri Russell,Guy Pearce
4147,Sam Mendes,Sam Mendes,Tom Hanks,Tyler Hoechlin,Jennifer Jason Leigh
50546,Dennis Dugan,Adam Sandler,Adam Sandler,Jennifer Aniston,Nicole Kidman
1701,Simon West,Jerry Bruckheimer,Nicolas Cage,John Cusack,John Malkovich
13027,D.J. Caruso,Alex Kurtzman,Shia LaBeouf,Michelle Monaghan,Rosario Dawson
2289,Anthony Minghella,Sydney Pollack,Jude Law,Nicole Kidman,Renée Zellweger
20504,Albert Hughes,Joel Silver,Denzel Washington,Gary Oldman,Mila Kunis
9574,Les Mayfield,John Hughes,Robin Williams,Marcia Gay Harden,Christopher McDonald
11618,Jan de Bont,Colin Wilson,Liam Neeson,Catherine Zeta-Jones,Owen Wilson
2300,Joe Pytka,Ivan Reitman,Michael Jordan,Wayne Knight,Billy West
12096,Shawn Levy,Robert Simonds,Steve Martin,Kevin Kline,Jean Reno
10200,Scott Derrickson,Erwin Stoff,Keanu Reeves,Jennifer Connelly,Kathy Bates
8834,Richard Donner,Joel Silver,Mel Gibson,Julia Roberts,Patrick Stewart
228150,David Ayer,David Ayer,Brad Pitt,Shia LaBeouf,Logan Lerman
6068,Ivan Reitman,Roger Birnbaum,Harrison Ford,Anne Heche,David Schwimmer
41515,Eric Brevig,NA,Dan Aykroyd,Justin Timberlake,Anna Faris
9023,Kelly Asbury,Jeffrey Katzenberg,Matt Damon,James Cromwell,Daniel Studi
38317,Frank Coraci,NA,Kevin James,Rosario Dawson,Sylvester Stallone
2157,Stephen Hopkins,Stephen Hopkins,Gary Oldman,William Hurt,Matt LeBlanc
14462,Jonathan Demme,Scott Rudin,Denzel Washington,Meryl Streep,Liev Schreiber
161795,Henry Jaglom,NA,Stephen Dillane,Victoria Foyt,Vanessa Redgrave
159824,Genndy Tartakovsky,Robert Smigel,Adam Sandler,Andy Samberg,Selena Gomez
49948,James Algar,Donald W. Ernst,Steve Martin,Itzhak Perlman,Quincy Jones
2135,Simon Wells,Walter F. Parkes,Guy Pearce,Mark Addy,Phyllida Law
9822,Ron Underwood,Tom Jacobson,Charlize Theron,Rade Serbedzija,Bill Paxton
9705,Dominic Sena,Joel Silver,John Travolta,Hugh Jackman,Halle Berry
1656,Martin Campbell,Lloyd Phillips,Antonio Banderas,Catherine Zeta-Jones,Adrián Alonso Barona
12159,Vincent Ward,Barnet Bain,Robin Williams,Cuba Gooding Jr.,Annabella Sciorra
9678,Steven Brill,Jack Giarraputo,Adam Sandler,Patricia Arquette,Harvey Keitel
4442,Terry Gilliam,Charles Roven,Heath Ledger,Matt Damon,Mackenzie Crook
75,Tim Burton,Tim Burton,Jack Nicholson,Glenn Close,Annette Bening
330770,Lucile Hadzihalilovic,Sylvie Pialat,Max Brebant,Roxane Duran,Julie-Marie Parmentier
9433,Lee Tamahori,Lloyd Phillips,Alec Baldwin,Anthony Hopkins,Elle Macpherson
19959,Jonathan Mostow,David Hoberman,Bruce Willis,Radha Mitchell,Rosamund Pike
11973,Roger Donaldson,Kevin Costner,Kevin Costner,Bruce Greenwood,Steven Culp
11228,Rob Cohen,John Davis,Sylvester Stallone,Amy Brenneman,Viggo Mortensen
77951,Barry Cook,Jinko Gotoh,Charlie Rowe,Justin Long,Karl Urban
5491,Roger Christian,John Travolta,John Travolta,Barry Pepper,Forest Whitaker
10715,Joe Dante,Joel Simon,Brendan Fraser,Jenna Elfman,Steve Martin
10197,Rob Marshall,Marc Platt,Judi Dench,Daniel Day-Lewis,Marion Cotillard
9562,Richard Donner,Richard Donner,Paul Walker,Frances O'Connor,Gerard Butler
9922,Kevin Costner,Steve Tisch,Kevin Costner,Will Patton,Olivia Williams
9447,George Miller,Doug Mitchell,James Cromwell,Mary Stein,Mickey Rooney
274854,Breck Eisner,Vin Diesel,Vin Diesel,Rose Leslie,Elijah Wood
8870,Antony Hoffman,Bruce Berman,Val Kilmer,Carrie-Anne Moss,Benjamin Bratt
9992,Luc Besson,Luc Besson,Freddie Highmore,Mia Farrow,Ron Crawford
36970,Jacques Perrin,Nicolas Mauvernay,Pierce Brosnan,Jacques Perrin,Rie Miyazawa
10077,Peter Hyams,Frank Hübner,Heike Makatsch,Armin Rohde,David Oyelowo
76649,Paul W.S. Anderson,Paul W.S. Anderson,Kit Harington,Carrie-Anne Moss,Emily Browning
293644,Andrés Couturier,NA,Jason Harris,David Hoffman,Bill Lobley
453,Ron Howard,Brian Grazer,Russell Crowe,Ed Harris,Jennifer Connelly
8587,Roger Allers,NA,Jonathan Taylor Thomas,Matthew Broderick,James Earl Jones
72545,Brad Peyton,Beau Flynn,Dwayne Johnson,Josh Hutcherson,Kristin Davis
109451,Cody Cameron,Pam Marsden,Bill Hader,Anna Faris,James Caan
9533,Brett Ratner,Dino De Laurentiis,Anthony Hopkins,Edward Norton,Ralph Fiennes
2023,Joe Johnston,Casey Silver,Viggo Mortensen,Zuleikha Robinson,Omar Sharif
71880,Dennis Dugan,NA,Adam Sandler,Katie Holmes,Al Pacino
584,John Singleton,Neal H. Moritz,Paul Walker,Tyrese Gibson,Eva Mendes
309809,Mark Osborne,NA,Jeff Bridges,Rachel McAdams,Paul Rudd
4858,Oliver Hirschbiegel,Joel Silver,Nicole Kidman,Daniel Craig,Jeremy Northam
17711,Des McAnuff,Robert De Niro,Rene Russo,Jason Alexander,Piper Perabo
328111,Chris Renaud,Christopher Meledandri,Louis C.K.,Eric Stonestreet,Kevin Hart
8698,Stephen Norrington,Trevor Albert,Sean Connery,Peta Wilson,Shane West
93456,Pierre Coffin,Christopher Meledandri,Steve Carell,Kristen Wiig,Benjamin Bratt
602,Roland Emmerich,Dean Devlin,Will Smith,Bill Pullman,Jeff Goldblum
330,Steven Spielberg,Colin Wilson,Jeff Goldblum,Julianne Moore,Pete Postlethwaite
953,Eric Darnell,Mireille Soria,Ben Stiller,Chris Rock,David Schwimmer
9693,Alfonso Cuarón,Iain Smith,Clive Owen,Michael Caine,Julianne Moore
36657,Bryan Singer,Ralph Winter,Patrick Stewart,Hugh Jackman,Ian McKellen
8909,Timur Bekmambetov,Iain Smith,Angelina Jolie,James McAvoy,Morgan Freeman
9802,Michael Bay,Jerry Bruckheimer,Sean Connery,Nicolas Cage,Ed Harris
950,Carlos Saldanha,Lori Forte,Ray Romano,John Leguizamo,Denis Leary
1824,Peter Segal,Steve Golin,Adam Sandler,Drew Barrymore,Rob Schneider
2976,Adam Shankman,Daniel Silverberg,John Travolta,Michelle Pfeiffer,Christopher Walken
11026,Renny Harlin,James G. Robinson,Stellan Skarsgård,Izabella Scorupco,James D'Arcy
332,David Kellogg,NA,Matthew Broderick,Rupert Everett,Joely Fisher
75656,Louis Leterrier,Bobby Cohen,Jesse Eisenberg,Mark Ruffalo,Woody Harrelson
38365,Dennis Dugan,NA,Adam Sandler,Salma Hayek,Maria Bello
594,Steven Spielberg,Steven Spielberg,Tom Hanks,Catherine Zeta-Jones,Stanley Tucci
15189,Thor Freudenthal,NA,Emma Roberts,Jake T. Austin,Don Cheadle
11678,Martin Campbell,Martin Campbell,Chris O'Donnell,Robin Tunney,Bill Paxton
6538,Mike Nichols,Tom Hanks,Tom Hanks,Philip Seymour Hoffman,Julia Roberts
10555,Vicky Jenson,Allison Lyon Segan,Will Smith,Robert De Niro,Renée Zellweger
1125,Bill Condon,David Geffen,Jamie Foxx,Beyoncé Knowles,Eddie Murphy
4551,F. Gary Gray,Danny DeVito,John Travolta,Uma Thurman,Vince Vaughn
612,Steven Spielberg,Steven Spielberg,Eric Bana,Daniel Craig,Ciarán Hinds
9567,Antoine Fuqua,Ian Bryce,Bruce Willis,Monica Bellucci,Cole Hauser
37821,Robert Luketic,Scott Aversano,Katherine Heigl,Ashton Kutcher,Tom Selleck
203801,Guy Ritchie,Guy Ritchie,Henry Cavill,Armie Hammer,Alicia Vikander
2539,James L. Brooks,James L. Brooks,Adam Sandler,Téa Leoni,Paz Vega
9297,Gil Kenan,Steve Starkey,Ryan Newman,Steve Buscemi,Mitchel Musso
3172,Barry Levinson,Barry Levinson,Bruce Willis,Billy Bob Thornton,Cate Blanchett
6520,Jerry Zucker,Jerry Zucker,Sean Connery,Richard Gere,Julia Ormond
1439,Andy Tennant,Lawrence Bender,Jodie Foster,Chow Yun-fat,Bai Ling
37958,Tarsem Singh,Gianni Nunnari,Mickey Rourke,Kellan Lutz,Isabel Lucas
2026,Florent-Emilio Siri,Bruce Willis,Bruce Willis,Kevin Pollak,Jimmy Bennett
7450,Gary Goldman,Gary Goldman,Matt Damon,Bill Pullman,Drew Barrymore
11375,Ron Shelton,Ron Shelton,Harrison Ford,Josh Hartnett,Lena Olin
9425,Paul W.S. Anderson,Jerry Weintraub,Kurt Russell,Jason Scott Lee,Jason Isaacs
25769,Àlex Pastor,Anthony Bregman,Lou Taylor Pucci,Chris Pine,Piper Perabo
23685,Henry Selick,Mark Radcliffe,Brendan Fraser,Bridget Fonda,John Turturro
11866,John Moore,John Davis,Dennis Quaid,Tyrese Gibson,Giovanni Ribisi
9741,M. Night Shyamalan,Sam Mercer,Bruce Willis,Samuel L. Jackson,Robin Wright
211672,Kyle Balda,Christopher Meledandri,Sandra Bullock,Jon Hamm,Michael Keaton
23629,Zack Snyder,Zack Snyder,Emily Browning,Abbie Cornish,Jena Malone
8688,Brian De Palma,Brian De Palma,Nicolas Cage,Gary Sinise,John Heard
10153,Barry Levinson,Michael Crichton,Dustin Hoffman,Sharon Stone,Samuel L. Jackson
153518,Fergal Reilly,John Cohen,Jason Sudeikis,Josh Gad,Danny McBride
8676,Andy Tennant,Donald De Line,Matthew McConaughey,Kate Hudson,Donald Sutherland
20829,Judd Apatow,Clayton Townsend,Adam Sandler,Seth Rogen,Leslie Mann
4349,Peter Berg,Michael Mann,Jamie Foxx,Jennifer Garner,Chris Cooper
9718,Adam McKay,Judd Apatow,Will Ferrell,John C. Reilly,Sacha Baron Cohen
10808,Steve Carr,John Davis,Eddie Murphy,Kristen Wilson,Raven-Symoné
197,Mel Gibson,Mel Gibson,Mel Gibson,Catherine McCormack,Sophie Marceau
25,Sam Mendes,Sam Mendes,Jamie Foxx,Jake Gyllenhaal,Scott MacDonald
35,David Silverman,James L. Brooks,Dan Castellaneta,Julie Kavner,Nancy Cartwright
11086,Frank Darabont,Frank Darabont,Jim Carrey,Martin Landau,Laurie Holden
10477,Renny Harlin,Sylvester Stallone,Kip Pardue,Robert Sean Leonard,Til Schweiger
1997,Jean-Jacques Annaud,Jean-Jacques Annaud,Maï Anh Le,Guy Pearce,Oanh Nguyen
6947,M. Night Shyamalan,Sam Mercer,Bryce Dallas Howard,Joaquin Phoenix,Adrien Brody
3050,Betty Thomas,John Davis,Eddie Murphy,Ossie Davis,Oliver Platt
2675,M. Night Shyamalan,Sam Mercer,Mel Gibson,Joaquin Phoenix,Rory Culkin
809,Andrew Adamson,David Lipman,Mike Myers,Eddie Murphy,Cameron Diaz
920,John Lasseter,Darla K. Anderson,Owen Wilson,Paul Newman,Bonnie Hunt
4806,Garry Marshall,Scott Kroopf,Julia Roberts,Richard Gere,Joan Cusack
7451,Rob Cohen,Neal H. Moritz,Vin Diesel,Asia Argento,Samuel L. Jackson
228165,Paul Tibbitt,Mary Parent,Tom Kenny,Bill Fagerbakke,Rodger Bumpass
3595,Ron Howard,Brian Grazer,Mel Gibson,Gary Sinise,Delroy Lindo
16869,Quentin Tarantino,Lawrence Bender,Brad Pitt,Mélanie Laurent,Christoph Waltz
879,Steven Spielberg,Kathleen Kennedy,Robin Williams,Dustin Hoffman,Julia Roberts
1573,Renny Harlin,Joel Silver,Bruce Willis,Bonnie Bedelia,William Atherton
9257,Clark Johnson,Dan Halsted,Samuel L. Jackson,Colin Farrell,Michelle Rodriguez
1903,Cameron Crowe,Tom Cruise,Tom Cruise,Penélope Cruz,Cameron Diaz
9697,M. Night Shyamalan,Sam Mercer,Paul Giamatti,Jeffrey Wright,Bob Balaban
395,Paul W.S. Anderson,David Giler,Sanaa Lathan,Raoul Bova,Ewen Bremner
23398,Betty Thomas,"Ross Bagdasarian, Jr.",Zachary Levi,David Cross,Jason Lee
10590,Randall Wallace,Randall Wallace,Mel Gibson,Greg Kinnear,Madeleine Stowe
117263,Antoine Fuqua,Danny Lerner,Gerard Butler,Aaron Eckhart,Angela Bassett
200,Jonathan Frakes,Rick Berman,Patrick Stewart,Jonathan Frakes,Brent Spiner
44943,Jonathan Liebesman,Neal H. Moritz,Aaron Eckhart,Ramón Rodríguez,Will Rothhaar
587,Tim Burton,Richard D. Zanuck,Ewan McGregor,Albert Finney,Billy Crudup
10395,Mike Nichols,Douglas Wick,Jack Nicholson,Christopher Plummer,James Spader
57212,Steven Spielberg,Steven Spielberg,Tom Hiddleston,Benedict Cumberbatch,Toby Kebbell
152760,George Clooney,George Clooney,Matt Damon,Cate Blanchett,George Clooney
2756,James Cameron,Gale Anne Hurd,Ed Harris,Mary Elizabeth Mastrantonio,Michael Biehn
33909,Oliver Stone,NA,Michael Douglas,Shia LaBeouf,Josh Brolin
49017,Gary Shore,Michael De Luca,Luke Evans,Sarah Gadon,Dominic Cooper
9882,Edward Zwick,Lynda Obst,Denzel Washington,Annette Bening,Bruce Willis
2270,Matthew Vaughn,Matthew Vaughn,Claire Danes,Charlie Cox,Michelle Pfeiffer
978,Jean-Jacques Annaud,Jean-Jacques Annaud,Brad Pitt,Jamyang Jamtsho Wangchuk,David Thewlis
44564,Ron Howard,Brian Grazer,Kevin James,Vince Vaughn,Winona Ryder
3132,Joel Schumacher,Jerry Bruckheimer,Anthony Hopkins,Chris Rock,Peter Stormare
8814,Andrzej Bartkowiak,Lorenzo di Bonaventura,Dwayne Johnson,Karl Urban,Rosamund Pike
8427,Betty Thomas,Betty Thomas,Eddie Murphy,Owen Wilson,Famke Janssen
52520,Måns Mårlind,Len Wiseman,Kate Beckinsale,Stephen Rea,Michael Ealy
80585,Adam Shankman,Tobey Maguire,Julianne Hough,Diego Boneta,Tom Cruise
10592,Gregory Hoblit,David Foster,Bruce Willis,Colin Farrell,Terrence Howard
49021,Gary McKendry,Sigurjón Sighvatsson,Jason Statham,Clive Owen,Robert De Niro
11535,John McTiernan,Charles Roven,Chris Klein,LL Cool J,Rebecca Romijn
10550,Wych Kaosayananda,Elie Samaha,Antonio Banderas,Lucy Liu,Gregg Henry
11258,Mikael Salomon,Gary Levinsohn,Morgan Freeman,Christian Slater,Randy Quaid
